Detector,Time,qPKW
21801V72158_2,76160,2
27372V72852_1,76160,1
81077V72158_1,76160,1
81077V72158_2,76160,1
81077V72158_4,76160,1
88356V72157_1,76160,1
04211V1677432_2,76170,1
04300V72813_1,76170,1
10236V72161_2,76170,1
10236V72161_3,76170,1
16219V72812_1,76170,1
16219V72812_2,76170,2
16219V72812_4,76170,1
21801V72158_2,76170,1
27372V72852_1,76170,1
81077V72158_1,76170,1
81077V72158_4,76170,1
04211V1677432_1,76180,1
04211V1677432_2,76180,1
16219V72812_1,76180,1
21801V72158_2,76180,2
81077V72158_1,76180,1
81077V72158_2,76180,1
04211V1677432_2,76190,2
04300V72813_3,76190,1
16219V72812_1,76190,1
21801V72158_1,76190,1
21801V72158_2,76190,1
27372V72852_1,76190,1
81077V72158_1,76190,2
04211V1677432_2,76200,1
04300V72813_1,76200,1
10236V72161_4,76200,1
21801V72158_2,76200,2
27372V72852_1,76200,1
81077V72158_1,76200,1
04211V1677432_1,76210,1
04211V1677432_2,76210,1
16219V72812_1,76210,1
21801V72158_2,76210,2
81077V72158_1,76210,1
81077V72158_2,76210,1
81077V72158_3,76210,1
04211V1677432_1,76220,1
04211V1677432_2,76220,1
16219V72812_1,76220,2
16219V72812_2,76220,1
16219V72812_4,76220,1
27372V72852_1,76220,1
27372V72852_2,76220,1
81077V72158_1,76220,1
81077V72158_2,76220,1
81077V72158_4,76220,1
04211V1677432_1,76230,1
04211V1677432_2,76230,1
10236V72161_3,76230,1
16219V72812_1,76230,2
16219V72812_4,76230,1
21801V72158_1,76230,1
27372V72852_2,76230,1
04211V1677432_1,76240,1
04211V1677432_2,76240,1
04300V72813_1,76240,1
16219V72812_1,76240,1
21801V72158_2,76240,2
27372V72852_1,76240,1
81077V72158_1,76240,1
04211V1677432_1,76250,1
16219V72812_2,76250,2
21801V72158_2,76250,2
27372V72852_2,76250,1
81077V72158_3,76250,1
88356V72157_1,76250,1
88356V72157_6,76250,1
04211V1677432_2,76260,1
04300V72813_1,76260,1
16219V72812_1,76260,1
16219V72812_2,76260,1
21801V72158_2,76260,1
27372V72852_2,76260,1
81077V72158_1,76260,1
81077V72158_2,76260,1
88356V72157_1,76260,1
88356V72157_6,76260,1
10236V72161_4,76270,1
16219V72812_1,76270,2
21801V72158_1,76270,1
21801V72158_2,76270,1
81077V72158_1,76270,1
81077V72158_2,76270,1
88356V72157_1,76270,1
88356V72157_6,76270,1
04211V1677432_1,76280,1
16219V72812_1,76280,3
16219V72812_2,76280,2
21801V72158_1,76280,2
27372V72852_1,76280,1
10236V72161_2,76290,1
16219V72812_1,76290,2
81077V72158_1,76290,1
81077V72158_2,76290,1
81077V72158_4,76290,1
88356V72157_1,76290,1
04300V72813_1,76300,1
10236V72161_1,76300,1
16219V72812_1,76300,2
16219V72812_2,76300,1
16219V72812_4,76300,1
27372V72852_2,76300,1
81077V72158_1,76300,1
81077V72158_2,76300,1
88356V72157_1,76300,1
88356V72157_4,76300,1
04211V1677432_1,76310,1
10236V72161_1,76310,2
16219V72812_1,76310,3
16219V72812_2,76310,1
81077V72158_2,76310,1
81077V72158_3,76310,1
88356V72157_1,76310,1
04211V1677432_1,76320,1
10236V72161_1,76320,1
16219V72812_1,76320,2
16219V72812_2,76320,1
81077V72158_1,76320,1
81077V72158_3,76320,1
88356V72157_1,76320,1
04211V1677432_1,76330,1
16219V72812_1,76330,3
16219V72812_2,76330,1
21801V72158_2,76330,1
27372V72852_1,76330,1
81077V72158_3,76330,1
88356V72157_1,76330,2
04211V1677432_1,76340,1
04300V72813_1,76340,1
16219V72812_2,76340,1
21801V72158_1,76340,1
21801V72158_2,76340,1
27372V72852_1,76340,1
81077V72158_1,76340,1
81077V72158_3,76340,1
81077V72158_4,76340,1
88356V72157_1,76340,1
04211V1677432_1,76350,1
04300V72813_3,76350,1
10236V72161_1,76350,1
16219V72812_1,76350,1
16219V72812_2,76350,1
27372V72852_1,76350,1
88356V72157_1,76350,1
88356V72157_6,76350,1
04211V1677432_2,76360,1
04300V72813_1,76360,1
16219V72812_1,76360,2
16219V72812_2,76360,2
16219V72812_3,76360,1
27372V72852_1,76360,1
27372V72852_2,76360,1
88356V72157_1,76360,1
04211V1677432_1,76370,1
04211V1677432_2,76370,3
04300V72813_1,76370,1
04300V72813_3,76370,1
16219V72812_1,76370,2
16219V72812_2,76370,1
16219V72812_4,76370,1
21801V72158_1,76370,1
81077V72158_1,76370,1
88356V72157_1,76370,1
04211V1677432_2,76380,1
04300V72813_1,76380,1
10236V72161_1,76380,1
16219V72812_1,76380,1
16219V72812_2,76380,2
27372V72852_1,76380,1
81077V72158_3,76380,1
88356V72157_1,76380,1
04211V1677432_1,76390,1
04211V1677432_2,76390,1
16219V72812_2,76390,1
16219V72812_4,76390,1
21801V72158_1,76390,1
21801V72158_2,76390,1
27372V72852_2,76390,1
81077V72158_1,76390,1
81077V72158_3,76390,1
16219V72812_1,76400,1
21801V72158_1,76400,2
81077V72158_1,76400,1
81077V72158_2,76400,1
81077V72158_3,76400,1
04211V1677432_2,76410,1
04300V72813_1,76410,1
16219V72812_1,76410,4
21801V72158_2,76410,1
27372V72852_1,76410,1
81077V72158_1,76410,1
81077V72158_2,76410,1
81077V72158_3,76410,1
88356V72157_6,76410,1
04211V1677432_1,76420,1
04211V1677432_2,76420,1
16219V72812_1,76420,3
21801V72158_2,76420,2
27372V72852_1,76420,1
81077V72158_1,76420,1
88356V72157_1,76420,1
04211V1677432_1,76430,1
04300V72813_1,76430,1
16219V72812_1,76430,3
21801V72158_1,76430,1
21801V72158_2,76430,1
27372V72852_1,76430,1
27372V72852_2,76430,1
81077V72158_2,76430,1
81077V72158_3,76430,1
10236V72161_3,76440,1
16219V72812_1,76440,2
21801V72158_1,76440,1
21801V72158_2,76440,1
81077V72158_1,76440,1
04300V72813_1,76450,1
16219V72812_1,76450,2
16219V72812_2,76450,1
21801V72158_1,76450,1
21801V72158_2,76450,1
81077V72158_1,76450,1
88356V72157_1,76450,1
16219V72812_1,76460,1
16219V72812_2,76460,2
21801V72158_1,76460,2
21801V72158_2,76460,1
27372V72852_1,76460,1
81077V72158_1,76460,1
81077V72158_3,76460,1
04211V1677432_2,76470,1
10236V72161_4,76470,1
16219V72812_1,76470,1
21801V72158_1,76470,1
81077V72158_2,76470,1
81077V72158_3,76470,1
04211V1677432_1,76480,1
04211V1677432_2,76480,1
04300V72813_1,76480,1
16219V72812_1,76480,3
21801V72158_1,76480,2
21801V72158_2,76480,1
27372V72852_1,76480,2
27372V72852_2,76480,1
81077V72158_1,76480,1
81077V72158_3,76480,1
10236V72161_2,76490,1
16219V72812_1,76490,3
16219V72812_2,76490,1
21801V72158_2,76490,1
27372V72852_1,76490,1
81077V72158_2,76490,1
81077V72158_3,76490,1
88356V72157_6,76490,1
04211V1677432_1,76500,2
04300V72813_1,76500,1
16219V72812_1,76500,4
16219V72812_2,76500,1
27372V72852_1,76500,2
81077V72158_1,76500,1
88356V72157_2,76500,1
04211V1677432_1,76510,1
16219V72812_1,76510,1
27372V72852_1,76510,3
81077V72158_1,76510,1
81077V72158_2,76510,1
16219V72812_2,76520,1
16219V72812_4,76520,1
21801V72158_2,76520,1
27372V72852_1,76520,1
81077V72158_1,76520,1
81077V72158_4,76520,1
04211V1677432_1,76530,1
04211V1677432_2,76530,1
04300V72813_1,76530,1
16219V72812_1,76530,1
16219V72812_3,76530,1
21801V72158_2,76530,2
81077V72158_3,76530,1
10236V72161_1,76540,1
16219V72812_1,76540,3
16219V72812_2,76540,1
21801V72158_2,76540,1
27372V72852_1,76540,1
81077V72158_2,76540,1
88356V72157_2,76540,1
88356V72157_4,76540,1
04211V1677432_1,76550,1
16219V72812_1,76550,2
16219V72812_2,76550,1
16219V72812_4,76550,1
21801V72158_2,76550,1
27372V72852_1,76550,1
27372V72852_2,76550,1
88356V72157_2,76550,1
04300V72813_1,76560,1
16219V72812_2,76560,2
21801V72158_2,76560,1
27372V72852_1,76560,1
81077V72158_2,76560,1
04211V1677432_2,76570,1
10236V72161_2,76570,1
10236V72161_4,76570,1
16219V72812_1,76570,1
16219V72812_2,76570,1
16219V72812_4,76570,1
21801V72158_2,76570,1
81077V72158_1,76570,1
81077V72158_2,76570,1
81077V72158_3,76570,2
81077V72158_1,76580,1
81077V72158_2,76580,1
04300V72813_1,76590,1
10236V72161_3,76590,1
10236V72161_4,76590,1
16219V72812_2,76590,1
81077V72158_1,76590,1
81077V72158_3,76590,2
88356V72157_6,76590,1
04211V1677432_1,76600,1
04211V1677432_2,76600,1
16219V72812_2,76600,1
27372V72852_1,76600,2
81077V72158_2,76600,1
81077V72158_3,76600,1
10236V72161_3,76610,1
21801V72158_2,76610,1
27372V72852_1,76610,1
27372V72852_2,76610,2
81077V72158_1,76610,1
88356V72157_1,76610,1
04211V1677432_1,76620,1
04300V72813_1,76620,1
10236V72161_3,76620,1
16219V72812_1,76620,1
16219V72812_2,76620,1
16219V72812_3,76620,1
21801V72158_2,76620,1
88356V72157_1,76620,1
04211V1677432_1,76630,1
10236V72161_4,76630,1
21801V72158_1,76630,1
27372V72852_1,76630,1
27372V72852_2,76630,1
81077V72158_2,76630,1
81077V72158_3,76630,2
88356V72157_1,76630,1
04211V1677432_1,76640,1
10236V72161_4,76640,1
16219V72812_1,76640,3
21801V72158_1,76640,1
27372V72852_1,76640,1
27372V72852_2,76640,1
81077V72158_1,76640,1
81077V72158_3,76640,1
88356V72157_1,76640,1
88356V72157_4,76640,1
88356V72157_6,76640,1
04211V1677432_1,76650,1
04211V1677432_2,76650,1
16219V72812_1,76650,4
16219V72812_2,76650,1
27372V72852_1,76650,1
27372V72852_2,76650,1
81077V72158_3,76650,1
81077V72158_4,76650,1
88356V72157_1,76650,1
04300V72813_1,76660,1
16219V72812_1,76660,4
16219V72812_2,76660,1
16219V72812_4,76660,1
21801V72158_1,76660,1
81077V72158_1,76660,1
81077V72158_3,76660,2
88356V72157_1,76660,2
04211V1677432_1,76670,1
04211V1677432_2,76670,1
04300V72813_3,76670,1
16219V72812_1,76670,5
21801V72158_2,76670,1
81077V72158_1,76670,1
81077V72158_3,76670,1
81077V72158_4,76670,1
88356V72157_1,76670,1
04211V1677432_1,76680,1
16219V72812_1,76680,1
16219V72812_2,76680,1
21801V72158_1,76680,1
27372V72852_1,76680,1
27372V72852_2,76680,2
10236V72161_2,76690,1
10236V72161_3,76690,2
10236V72161_4,76690,1
16219V72812_1,76690,4
16219V72812_2,76690,2
21801V72158_1,76690,1
27372V72852_2,76690,1
81077V72158_1,76690,1
81077V72158_2,76690,1
88356V72157_1,76690,1
04211V1677432_2,76700,1
10236V72161_2,76700,1
16219V72812_1,76700,4
16219V72812_2,76700,1
21801V72158_2,76700,2
27372V72852_1,76700,1
27372V72852_2,76700,2
04300V72813_3,76710,1
16219V72812_1,76710,3
16219V72812_2,76710,1
16219V72812_3,76710,1
21801V72158_2,76710,2
27372V72852_2,76710,1
81077V72158_1,76710,1
04300V72813_1,76720,1
16219V72812_1,76720,2
16219V72812_2,76720,2
81077V72158_1,76720,1
81077V72158_2,76720,1
81077V72158_3,76720,1
81077V72158_4,76720,1
04211V1677432_1,76730,1
16219V72812_1,76730,3
21801V72158_1,76730,2
21801V72158_2,76730,1
81077V72158_1,76730,1
81077V72158_2,76730,2
81077V72158_3,76730,1
04300V72813_1,76740,1
16219V72812_1,76740,2
21801V72158_1,76740,1
21801V72158_2,76740,1
81077V72158_1,76740,1
04300V72813_1,76750,1
10236V72161_2,76750,1
16219V72812_1,76750,4
21801V72158_1,76750,1
21801V72158_2,76750,1
81077V72158_1,76750,1
88356V72157_1,76750,1
04211V1677432_2,76760,1
16219V72812_1,76760,4
16219V72812_3,76760,1
21801V72158_1,76760,1
27372V72852_1,76760,2
81077V72158_1,76760,1
81077V72158_2,76760,1
81077V72158_4,76760,1
88356V72157_1,76760,1
04211V1677432_1,76770,1
04211V1677432_2,76770,1
04300V72813_1,76770,1
16219V72812_1,76770,4
16219V72812_2,76770,1
16219V72812_3,76770,1
81077V72158_3,76770,1
10236V72161_1,76780,1
16219V72812_1,76780,3
16219V72812_2,76780,1
81077V72158_1,76780,1
81077V72158_2,76780,1
04211V1677432_1,76790,1
04211V1677432_2,76790,1
10236V72161_2,76790,1
16219V72812_1,76790,1
16219V72812_2,76790,3
81077V72158_1,76790,1
88356V72157_1,76790,1
04211V1677432_1,76800,1
04300V72813_1,76800,1
16219V72812_1,76800,1
16219V72812_2,76800,3
16219V72812_3,76800,1
21801V72158_2,76800,2
27372V72852_2,76800,1
81077V72158_4,76800,1
88356V72157_1,76800,1
04211V1677432_1,76810,2
16219V72812_4,76810,1
21801V72158_2,76810,1
27372V72852_2,76810,1
81077V72158_1,76810,1
81077V72158_2,76810,1
81077V72158_3,76810,1
88356V72157_1,76810,1
04211V1677432_1,76820,2
04300V72813_3,76820,1
16219V72812_1,76820,3
16219V72812_2,76820,1
81077V72158_1,76820,1
81077V72158_2,76820,1
81077V72158_3,76820,1
88356V72157_1,76820,1
16219V72812_1,76830,3
16219V72812_2,76830,2
81077V72158_1,76830,1
81077V72158_2,76830,2
04211V1677432_1,76840,1
04211V1677432_2,76840,1
04300V72813_1,76840,1
16219V72812_1,76840,3
16219V72812_2,76840,1
81077V72158_1,76840,1
81077V72158_3,76840,1
10236V72161_2,76850,1
16219V72812_1,76850,3
16219V72812_2,76850,1
21801V72158_1,76850,1
27372V72852_1,76850,1
27372V72852_2,76850,1
81077V72158_1,76850,1
81077V72158_2,76850,1
88356V72157_4,76850,1
10236V72161_2,76860,1
10236V72161_3,76860,1
16219V72812_1,76860,2
27372V72852_1,76860,1
27372V72852_2,76860,1
81077V72158_3,76860,1
88356V72157_4,76860,1
16219V72812_1,76870,4
16219V72812_3,76870,1
21801V72158_2,76870,1
81077V72158_3,76870,1
81077V72158_4,76870,1
88356V72157_4,76870,1
04211V1677432_1,76880,1
04300V72813_1,76880,1
10236V72161_3,76880,1
16219V72812_1,76880,3
27372V72852_2,76880,1
88356V72157_4,76880,1
04211V1677432_2,76890,1
10236V72161_1,76890,1
10236V72161_3,76890,2
10236V72161_4,76890,1
16219V72812_1,76890,1
16219V72812_3,76890,1
21801V72158_1,76890,1
27372V72852_1,76890,1
27372V72852_2,76890,1
81077V72158_1,76890,1
81077V72158_2,76890,1
88356V72157_4,76890,1
04211V1677432_1,76900,1
04300V72813_1,76900,1
04300V72813_3,76900,1
16219V72812_1,76900,1
16219V72812_2,76900,1
27372V72852_1,76900,1
81077V72158_2,76900,1
81077V72158_3,76900,1
81077V72158_4,76900,1
88356V72157_4,76900,1
81077V72158_2,76910,1
81077V72158_3,76910,1
88356V72157_4,76910,2
04211V1677432_1,76920,1
16219V72812_1,76920,3
16219V72812_2,76920,1
21801V72158_1,76920,1
21801V72158_2,76920,1
27372V72852_1,76920,2
81077V72158_1,76920,1
81077V72158_2,76920,1
81077V72158_4,76920,2
04211V1677432_1,76930,2
04300V72813_1,76930,1
10236V72161_1,76930,1
16219V72812_1,76930,4
16219V72812_2,76930,1
21801V72158_1,76930,2
21801V72158_2,76930,1
81077V72158_1,76930,1
81077V72158_3,76930,1
88356V72157_6,76930,1
10236V72161_3,76940,1
16219V72812_1,76940,3
16219V72812_2,76940,3
81077V72158_1,76940,1
81077V72158_2,76940,1
04211V1677432_2,76950,1
10236V72161_3,76950,2
16219V72812_1,76950,4
16219V72812_2,76950,1
27372V72852_1,76950,2
81077V72158_2,76950,1
81077V72158_3,76950,1
88356V72157_1,76950,1
04211V1677432_2,76960,1
04300V72813_1,76960,1
16219V72812_1,76960,2
16219V72812_2,76960,2
16219V72812_3,76960,1
27372V72852_1,76960,2
81077V72158_1,76960,1
81077V72158_2,76960,1
88356V72157_1,76960,1
04211V1677432_2,76970,1
16219V72812_1,76970,3
16219V72812_2,76970,3
16219V72812_3,76970,1
27372V72852_1,76970,2
27372V72852_2,76970,1
81077V72158_1,76970,1
88356V72157_1,76970,1
04211V1677432_1,76980,1
16219V72812_1,76980,2
16219V72812_2,76980,1
16219V72812_3,76980,1
27372V72852_1,76980,1
88356V72157_6,76980,1
04211V1677432_1,76990,1
16219V72812_1,76990,2
16219V72812_2,76990,1
21801V72158_1,76990,1
21801V72158_2,76990,1
27372V72852_1,76990,1
81077V72158_1,76990,1
81077V72158_2,76990,1
88356V72157_4,76990,1
16219V72812_1,77000,4
16219V72812_2,77000,3
16219V72812_3,77000,1
21801V72158_1,77000,2
21801V72158_2,77000,3
27372V72852_1,77000,1
81077V72158_1,77000,1
81077V72158_2,77000,2
81077V72158_3,77000,1
81077V72158_4,77000,1
04211V1677432_2,77010,1
04300V72813_1,77010,1
10236V72161_4,77010,1
16219V72812_3,77010,1
21801V72158_2,77010,2
81077V72158_1,77010,1
04211V1677432_1,77020,1
04300V72813_1,77020,1
16219V72812_1,77020,3
16219V72812_2,77020,2
16219V72812_3,77020,1
21801V72158_1,77020,1
21801V72158_2,77020,1
27372V72852_1,77020,2
81077V72158_1,77020,1
04211V1677432_2,77030,1
10236V72161_3,77030,1
16219V72812_1,77030,2
16219V72812_2,77030,4
21801V72158_1,77030,1
21801V72158_2,77030,2
27372V72852_1,77030,1
81077V72158_3,77030,1
04211V1677432_1,77040,1
16219V72812_1,77040,1
16219V72812_2,77040,4
16219V72812_3,77040,1
21801V72158_1,77040,3
21801V72158_2,77040,1
27372V72852_1,77040,2
81077V72158_3,77040,1
81077V72158_4,77040,1
04211V1677432_1,77050,2
16219V72812_1,77050,2
16219V72812_2,77050,1
21801V72158_1,77050,1
27372V72852_1,77050,1
81077V72158_1,77050,1
81077V72158_2,77050,1
04211V1677432_1,77060,2
04300V72813_1,77060,1
16219V72812_1,77060,1
16219V72812_2,77060,2
21801V72158_1,77060,1
27372V72852_2,77060,1
81077V72158_1,77060,2
81077V72158_2,77060,1
04211V1677432_1,77070,1
10236V72161_1,77070,1
10236V72161_3,77070,1
16219V72812_2,77070,1
21801V72158_1,77070,1
21801V72158_2,77070,1
27372V72852_1,77070,1
81077V72158_1,77070,1
81077V72158_3,77070,1
04211V1677432_1,77080,2
04300V72813_1,77080,1
10236V72161_1,77080,1
10236V72161_4,77080,1
21801V72158_1,77080,2
21801V72158_2,77080,2
81077V72158_1,77080,2
81077V72158_4,77080,1
04211V1677432_1,77090,1
04211V1677432_2,77090,1
10236V72161_3,77090,1
21801V72158_1,77090,1
21801V72158_2,77090,1
81077V72158_1,77090,2
81077V72158_2,77090,1
81077V72158_3,77090,1
81077V72158_4,77090,1
88356V72157_1,77090,1
04211V1677432_2,77100,2
21801V72158_2,77100,1
27372V72852_1,77100,1
81077V72158_1,77100,2
81077V72158_2,77100,1
88356V72157_1,77100,1
88356V72157_6,77100,1
04211V1677432_2,77110,1
04300V72813_1,77110,1
10236V72161_1,77110,1
16219V72812_1,77110,3
21801V72158_1,77110,2
27372V72852_2,77110,1
81077V72158_1,77110,1
88356V72157_1,77110,2
04300V72813_1,77120,1
16219V72812_1,77120,3
16219V72812_2,77120,2
21801V72158_1,77120,1
81077V72158_2,77120,1
81077V72158_3,77120,1
88356V72157_1,77120,1
04211V1677432_1,77130,1
10236V72161_2,77130,1
16219V72812_1,77130,1
16219V72812_2,77130,3
21801V72158_1,77130,1
21801V72158_2,77130,1
27372V72852_1,77130,1
81077V72158_1,77130,1
81077V72158_2,77130,1
81077V72158_4,77130,1
88356V72157_1,77130,1
04300V72813_1,77140,1
10236V72161_1,77140,1
10236V72161_3,77140,1
16219V72812_1,77140,3
16219V72812_2,77140,3
21801V72158_1,77140,2
21801V72158_2,77140,2
27372V72852_1,77140,1
88356V72157_1,77140,1
04211V1677432_1,77150,1
04211V1677432_2,77150,1
16219V72812_1,77150,2
16219V72812_2,77150,2
21801V72158_1,77150,1
21801V72158_2,77150,1
27372V72852_1,77150,1
81077V72158_1,77150,1
81077V72158_4,77150,1
10236V72161_2,77160,1
16219V72812_1,77160,1
16219V72812_2,77160,1
21801V72158_1,77160,1
27372V72852_1,77160,2
81077V72158_1,77160,1
88356V72157_1,77160,1
16219V72812_1,77170,1
16219V72812_2,77170,1
21801V72158_2,77170,1
81077V72158_4,77170,1
04211V1677432_2,77180,2
10236V72161_1,77180,1
16219V72812_1,77180,2
16219V72812_2,77180,1
21801V72158_2,77180,1
27372V72852_1,77180,2
81077V72158_1,77180,1
81077V72158_2,77180,1
81077V72158_3,77180,2
81077V72158_4,77180,2
88356V72157_6,77180,1
04211V1677432_1,77190,1
16219V72812_1,77190,3
16219V72812_2,77190,2
21801V72158_1,77190,1
81077V72158_1,77190,1
88356V72157_6,77190,2
04211V1677432_2,77200,1
04300V72813_1,77200,1
10236V72161_2,77200,1
16219V72812_1,77200,1
27372V72852_1,77200,1
27372V72852_2,77200,1
81077V72158_1,77200,1
81077V72158_2,77200,1
88356V72157_6,77200,1
10236V72161_3,77210,1
27372V72852_1,77210,1
81077V72158_1,77210,1
88356V72157_6,77210,1
16219V72812_1,77220,3
21801V72158_1,77220,1
27372V72852_1,77220,1
27372V72852_2,77220,1
81077V72158_3,77220,1
81077V72158_4,77220,1
04211V1677432_1,77230,1
04300V72813_1,77230,1
16219V72812_1,77230,1
16219V72812_4,77230,1
21801V72158_1,77230,1
27372V72852_1,77230,1
81077V72158_1,77230,1
81077V72158_2,77230,1
81077V72158_3,77230,1
88356V72157_1,77230,1
16219V72812_2,77240,1
21801V72158_2,77240,1
27372V72852_1,77240,1
04211V1677432_2,77250,1
10236V72161_3,77250,1
16219V72812_1,77250,1
21801V72158_1,77250,1
27372V72852_2,77250,1
81077V72158_1,77250,1
81077V72158_4,77250,1
88356V72157_1,77250,1
04300V72813_1,77260,1
10236V72161_2,77260,1
16219V72812_1,77260,1
21801V72158_1,77260,1
21801V72158_2,77260,1
27372V72852_1,77260,1
27372V72852_2,77260,2
10236V72161_1,77270,1
10236V72161_2,77270,1
16219V72812_1,77270,1
16219V72812_2,77270,1
16219V72812_3,77270,1
21801V72158_2,77270,1
27372V72852_2,77270,1
81077V72158_2,77270,1
88356V72157_4,77270,1
10236V72161_1,77280,3
10236V72161_2,77280,1
16219V72812_2,77280,1
16219V72812_3,77280,1
21801V72158_2,77280,1
27372V72852_1,77280,1
81077V72158_1,77280,1
81077V72158_3,77280,1
04211V1677432_1,77290,1
04300V72813_1,77290,1
10236V72161_1,77290,1
16219V72812_1,77290,1
16219V72812_2,77290,1
16219V72812_3,77290,1
16219V72812_4,77290,1
21801V72158_2,77290,2
27372V72852_1,77290,1
81077V72158_2,77290,1
04211V1677432_1,77300,2
10236V72161_3,77300,2
16219V72812_3,77300,1
21801V72158_2,77300,1
27372V72852_1,77300,1
27372V72852_2,77300,1
81077V72158_2,77300,1
81077V72158_4,77300,1
